merchant_code,week,denominator_status_complete,orders_row_exists,order_count,sales_qty,page_result_reason
2026040318*3,2026-08-30..2026-09-06,1,1,11885,12050.0000,aggregate_row
2026040318*3,2026-09-06..2026-09-13,1,1,10811,10911.0000,aggregate_row
2026040318*4,2026-08-09..2026-08-16,1,1,1103,1107.0000,aggregate_row
2026040318*4,2026-08-16..2026-08-23,1,1,1209,1217.0000,aggregate_row
2026040318*4,2026-08-23..2026-08-30,1,1,1347,1349.0000,aggregate_row
2026040318*4,2026-08-30..2026-09-06,1,1,1300,1303.0000,aggregate_row
2026040318*4,2026-09-06..2026-09-13,1,1,1407,1415.0000,aggregate_row
2026040318*5,2026-08-09..2026-08-16,1,1,210,210.0000,aggregate_row
2026040318*5,2026-08-16..2026-08-23,1,1,178,180.0000,aggregate_row
2026040318*5,2026-08-23..2026-08-30,1,1,217,227.0000,aggregate_row
2026040318*5,2026-08-30..2026-09-06,1,1,185,187.0000,aggregate_row
2026040318*5,2026-09-06..2026-09-13,1,1,180,181.0000,aggregate_row
2026040318*6,2026-08-09..2026-08-16,1,1,2357,2369.0000,aggregate_row
2026040318*6,2026-08-16..2026-08-23,1,1,2050,2056.0000,aggregate_row
2026040318*6,2026-08-23..2026-08-30,1,1,2133,2141.0000,aggregate_row
2026040318*6,2026-08-30..2026-09-06,1,1,2265,2277.0000,aggregate_row
2026040318*6,2026-09-06..2026-09-13,1,1,2161,2174.0000,aggregate_row
2026040318*7,2026-08-09..2026-08-16,1,1,37,38.0000,aggregate_row
2026040318*7,2026-08-16..2026-08-23,1,1,38,43.0000,aggregate_row
2026040318*7,2026-08-23..2026-08-30,1,1,52,54.0000,aggregate_row
2026040318*7,2026-08-30..2026-09-06,1,1,67,72.0000,aggregate_row
2026040318*7,2026-09-06..2026-09-13,1,1,78,79.0000,aggregate_row
2026040318*8,2026-08-09..2026-08-16,1,1,171,180.0000,aggregate_row
2026040318*8,2026-08-16..2026-08-23,1,1,150,159.0000,aggregate_row
2026040318*8,2026-08-23..2026-08-30,1,1,176,185.0000,aggregate_row
2026040318*8,2026-08-30..2026-09-06,1,1,142,154.0000,aggregate_row
2026040318*8,2026-09-06..2026-09-13,1,1,150,157.0000,aggregate_row
2026040318*9,2026-08-09..2026-08-16,1,1,946,989.0000,aggregate_row
2026040318*9,2026-08-16..2026-08-23,1,1,948,998.0000,aggregate_row
2026040318*9,2026-08-23..2026-08-30,1,1,858,903.0000,aggregate_row
2026040318*9,2026-08-30..2026-09-06,1,1,892,924.0000,aggregate_row
2026040318*9,2026-09-06..2026-09-13,1,1,784,832.0000,aggregate_row
2026040808,2026-08-09..2026-08-16,1,1,7,7.0000,aggregate_row
2026040808,2026-08-16..2026-08-23,1,1,9,9.0000,aggregate_row
2026040808,2026-08-23..2026-08-30,1,1,6,6.0000,aggregate_row
2026040808,2026-08-30..2026-09-06,1,1,13,14.0000,aggregate_row
2026040808,2026-09-06..2026-09-13,1,1,14,14.0000,aggregate_row
2026040840,2026-08-09..2026-08-16,1,0,,,verified_zero
2026040840,2026-08-16..2026-08-23,1,0,,,verified_zero
2026040840,2026-08-23..2026-08-30,1,1,95,99.0000,aggregate_row
2026040840,2026-08-30..2026-09-06,1,1,70,75.0000,aggregate_row
2026040840,2026-09-06..2026-09-13,1,0,,,verified_zero
2026040902*2,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2026040902*2,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026040902*2,2026-08-23..2026-08-30,1,1,1,1.0000,aggregate_row
2026040902*2,2026-08-30..2026-09-06,1,0,,,verified_zero
2026040902*2,2026-09-06..2026-09-13,1,0,,,verified_zero
2026041501*2,2026-08-09..2026-08-16,1,1,67,67.0000,aggregate_row
2026041501*2,2026-08-16..2026-08-23,1,1,69,69.0000,aggregate_row
2026041501*2,2026-08-23..2026-08-30,1,1,66,66.0000,aggregate_row
2026041501*2,2026-08-30..2026-09-06,1,1,66,66.0000,aggregate_row
2026041501*2,2026-09-06..2026-09-13,1,1,59,59.0000,aggregate_row
2026041501*5,2026-08-09..2026-08-16,1,1,26,27.0000,aggregate_row
2026041501*5,2026-08-16..2026-08-23,1,1,29,69.0000,aggregate_row
2026041501*5,2026-08-23..2026-08-30,1,1,19,20.0000,aggregate_row
2026041501*5,2026-08-30..2026-09-06,1,1,31,31.0000,aggregate_row
2026041501*5,2026-09-06..2026-09-13,1,1,20,21.0000,aggregate_row
2026042003*10,2026-08-09..2026-08-16,1,1,5,5.0000,aggregate_row
2026042003*10,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026042003*10,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
2026042003*10,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026042003*10,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042004*5+2026042003*5,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2026042004*5+2026042003*5,2026-08-16..2026-08-23,1,1,3,3.0000,aggregate_row
2026042004*5+2026042003*5,2026-08-23..2026-08-30,1,1,5,5.0000,aggregate_row
2026042004*5+2026042003*5,2026-08-30..2026-09-06,1,1,2,2.0000,aggregate_row
2026042004*5+2026042003*5,2026-09-06..2026-09-13,1,1,4,4.0000,aggregate_row
2026042004*8,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2026042004*8,2026-08-16..2026-08-23,1,0,,,verified_zero
2026042004*8,2026-08-23..2026-08-30,1,0,,,verified_zero
2026042004*8,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026042004*8,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026042036,2026-08-09..2026-08-16,1,1,241,242.0000,aggregate_row
2026042036,2026-08-16..2026-08-23,1,1,180,182.0000,aggregate_row
2026042036,2026-08-23..2026-08-30,1,1,198,199.0000,aggregate_row
2026042036,2026-08-30..2026-09-06,1,1,248,248.0000,aggregate_row
2026042036,2026-09-06..2026-09-13,1,1,194,200.0000,aggregate_row
2026042036*2,2026-08-09..2026-08-16,1,1,58,59.0000,aggregate_row
2026042036*2,2026-08-16..2026-08-23,1,1,49,50.0000,aggregate_row
2026042036*2,2026-08-23..2026-08-30,1,1,69,69.0000,aggregate_row
2026042036*2,2026-08-30..2026-09-06,1,1,72,73.0000,aggregate_row
2026042036*2,2026-09-06..2026-09-13,1,1,72,72.0000,aggregate_row
2026042036*2+2026022601*2,2026-08-09..2026-08-16,1,1,436,455.0000,aggregate_row
2026042036*2+2026022601*2,2026-08-16..2026-08-23,1,1,354,368.0000,aggregate_row
2026042036*2+2026022601*2,2026-08-23..2026-08-30,1,1,465,469.0000,aggregate_row
2026042036*2+2026022601*2,2026-08-30..2026-09-06,1,1,551,570.0000,aggregate_row
2026042036*2+2026022601*2,2026-09-06..2026-09-13,1,1,479,490.0000,aggregate_row
2026042036*2+2026022601*3+22173*2+刷1,2026-08-09..2026-08-16,1,1,709,715.0000,aggregate_row
2026042036*2+2026022601*3+22173*2+刷1,2026-08-16..2026-08-23,1,1,605,610.0000,aggregate_row
2026042036*2+2026022601*3+22173*2+刷1,2026-08-23..2026-08-30,1,1,660,665.0000,aggregate_row
2026042036*2+2026022601*3+22173*2+刷1,2026-08-30..2026-09-06,1,1,870,877.0000,aggregate_row
2026042036*2+2026022601*3+22173*2+刷1,2026-09-06..2026-09-13,1,1,896,903.0000,aggregate_row
2026042036*3,2026-08-09..2026-08-16,1,1,103,203.0000,aggregate_row
2026042036*3,2026-08-16..2026-08-23,1,1,98,102.0000,aggregate_row
2026042036*3,2026-08-23..2026-08-30,1,1,96,248.0000,aggregate_row
2026042036*3,2026-08-30..2026-09-06,1,1,112,116.0000,aggregate_row
2026042036*3,2026-09-06..2026-09-13,1,1,137,242.0000,aggregate_row
2026042036*3+2026022601*3+2025051701*3,2026-08-09..2026-08-16,1,1,19,19.0000,aggregate_row
2026042036*3+2026022601*3+2025051701*3,2026-08-16..2026-08-23,1,1,11,12.0000,aggregate_row
2026042036*3+2026022601*3+2025051701*3,2026-08-23..2026-08-30,1,1,29,29.0000,aggregate_row
2026042036*3+2026022601*3+2025051701*3,2026-08-30..2026-09-06,1,1,22,22.0000,aggregate_row
2026042036*3+2026022601*3+2025051701*3,2026-09-06..2026-09-13,1,1,22,22.0000,aggregate_row
2026042036*3+2026022601*3+22173*3+刷1,2026-08-09..2026-08-16,1,1,95,101.0000,aggregate_row
2026042036*3+2026022601*3+22173*3+刷1,2026-08-16..2026-08-23,1,1,87,87.0000,aggregate_row
2026042036*3+2026022601*3+22173*3+刷1,2026-08-23..2026-08-30,1,1,101,106.0000,aggregate_row
2026042036*3+2026022601*3+22173*3+刷1,2026-08-30..2026-09-06,1,1,101,101.0000,aggregate_row
2026042036*3+2026022601*3+22173*3+刷1,2026-09-06..2026-09-13,1,1,114,117.0000,aggregate_row
2026042036*3+2026022601*4+22173*3+刷1,2026-08-09..2026-08-16,1,1,57,58.0000,aggregate_row
2026042036*3+2026022601*4+22173*3+刷1,2026-08-16..2026-08-23,1,1,65,67.0000,aggregate_row
2026042036*3+2026022601*4+22173*3+刷1,2026-08-23..2026-08-30,1,1,54,54.0000,aggregate_row
2026042036*3+2026022601*4+22173*3+刷1,2026-08-30..2026-09-06,1,1,56,59.0000,aggregate_row
2026042036*3+2026022601*4+22173*3+刷1,2026-09-06..2026-09-13,1,1,59,61.0000,aggregate_row
2026042036*4+2026022601*6+2025051701*8,2026-08-09..2026-08-16,1,1,35,36.0000,aggregate_row
2026042036*4+2026022601*6+2025051701*8,2026-08-16..2026-08-23,1,1,34,35.0000,aggregate_row
2026042036*4+2026022601*6+2025051701*8,2026-08-23..2026-08-30,1,1,38,40.0000,aggregate_row
2026042036*4+2026022601*6+2025051701*8,2026-08-30..2026-09-06,1,1,34,34.0000,aggregate_row
2026042036*4+2026022601*6+2025051701*8,2026-09-06..2026-09-13,1,1,19,22.0000,aggregate_row
2026042036+2026022601,2026-08-09..2026-08-16,1,1,6,6.0000,aggregate_row
2026042036+2026022601,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
2026042036+2026022601,2026-08-23..2026-08-30,1,1,4,4.0000,aggregate_row
2026042036+2026022601,2026-08-30..2026-09-06,1,1,3,3.0000,aggregate_row
2026042036+2026022601,2026-09-06..2026-09-13,1,1,3,3.0000,aggregate_row
2026042036+2026022601+肠+干料+刷1,2026-08-09..2026-08-16,1,1,43,43.0000,aggregate_row
2026042036+2026022601+肠+干料+刷1,2026-08-16..2026-08-23,1,1,40,40.0000,aggregate_row
2026042036+2026022601+肠+干料+刷1,2026-08-23..2026-08-30,1,1,32,32.0000,aggregate_row
2026042036+2026022601+肠+干料+刷1,2026-08-30..2026-09-06,1,1,42,42.0000,aggregate_row
2026042036+2026022601+肠+干料+刷1,2026-09-06..2026-09-13,1,1,39,39.0000,aggregate_row
2026042201,2026-08-09..2026-08-16,1,1,370,371.0000,aggregate_row
2026042201,2026-08-16..2026-08-23,1,1,194,195.0000,aggregate_row
2026042201,2026-08-23..2026-08-30,1,1,233,242.0000,aggregate_row
2026042201,2026-08-30..2026-09-06,1,1,431,437.0000,aggregate_row
2026042201,2026-09-06..2026-09-13,1,1,942,950.0000,aggregate_row
2026042201*2,2026-08-09..2026-08-16,1,1,845,845.0000,aggregate_row
2026042201*2,2026-08-16..2026-08-23,1,1,563,566.0000,aggregate_row
2026042201*2,2026-08-23..2026-08-30,1,1,578,582.0000,aggregate_row
2026042201*2,2026-08-30..2026-09-06,1,1,974,977.0000,aggregate_row
2026042201*2,2026-09-06..2026-09-13,1,1,2671,2673.0000,aggregate_row
2026042201*3,2026-08-09..2026-08-16,1,1,27,27.0000,aggregate_row
2026042201*3,2026-08-16..2026-08-23,1,1,16,16.0000,aggregate_row
2026042201*3,2026-08-23..2026-08-30,1,1,28,28.0000,aggregate_row
2026042201*3,2026-08-30..2026-09-06,1,1,25,25.0000,aggregate_row
2026042201*3,2026-09-06..2026-09-13,1,1,31,31.0000,aggregate_row
2026042201*5,2026-08-09..2026-08-16,1,1,152,165.0000,aggregate_row
2026042201*5,2026-08-16..2026-08-23,1,1,122,130.0000,aggregate_row
2026042201*5,2026-08-23..2026-08-30,1,1,139,149.0000,aggregate_row
2026042201*5,2026-08-30..2026-09-06,1,1,214,221.0000,aggregate_row
2026042201*5,2026-09-06..2026-09-13,1,1,387,402.0000,aggregate_row
2026042201*6,2026-08-09..2026-08-16,1,1,8,8.0000,aggregate_row
2026042201*6,2026-08-16..2026-08-23,1,1,6,6.0000,aggregate_row
2026042201*6,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2026042201*6,2026-08-30..2026-09-06,1,1,8,10.0000,aggregate_row
2026042201*6,2026-09-06..2026-09-13,1,1,6,6.0000,aggregate_row
2026042202,2026-08-09..2026-08-16,1,1,29,29.0000,aggregate_row
2026042202,2026-08-16..2026-08-23,1,1,47,48.0000,aggregate_row
2026042202,2026-08-23..2026-08-30,1,1,74,79.0000,aggregate_row
2026042202,2026-08-30..2026-09-06,1,1,85,97.0000,aggregate_row
2026042202,2026-09-06..2026-09-13,1,1,93,96.0000,aggregate_row
2026042202*2,2026-08-09..2026-08-16,1,1,41,41.0000,aggregate_row
2026042202*2,2026-08-16..2026-08-23,1,1,58,58.0000,aggregate_row
2026042202*2,2026-08-23..2026-08-30,1,1,76,77.0000,aggregate_row
2026042202*2,2026-08-30..2026-09-06,1,1,72,73.0000,aggregate_row
2026042202*2,2026-09-06..2026-09-13,1,1,99,99.0000,aggregate_row
2026042202*5,2026-08-09..2026-08-16,1,1,36,45.0000,aggregate_row
2026042202*5,2026-08-16..2026-08-23,1,1,37,43.0000,aggregate_row
2026042202*5,2026-08-23..2026-08-30,1,1,58,76.0000,aggregate_row
2026042202*5,2026-08-30..2026-09-06,1,1,59,76.0000,aggregate_row
2026042202*5,2026-09-06..2026-09-13,1,1,67,85.0000,aggregate_row
2026042203,2026-08-09..2026-08-16,1,1,51,52.0000,aggregate_row
2026042203,2026-08-16..2026-08-23,1,1,39,39.0000,aggregate_row
2026042203,2026-08-23..2026-08-30,1,1,33,34.0000,aggregate_row
2026042203,2026-08-30..2026-09-06,1,1,8,8.0000,aggregate_row
2026042203,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042203*10,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2026042203*10,2026-08-16..2026-08-23,1,0,,,verified_zero
2026042203*10,2026-08-23..2026-08-30,1,1,1,1.0000,aggregate_row
2026042203*10,2026-08-30..2026-09-06,1,0,,,verified_zero
2026042203*10,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042203*2,2026-08-09..2026-08-16,1,1,31,31.0000,aggregate_row
2026042203*2,2026-08-16..2026-08-23,1,1,34,34.0000,aggregate_row
2026042203*2,2026-08-23..2026-08-30,1,1,40,40.0000,aggregate_row
2026042203*2,2026-08-30..2026-09-06,1,1,6,6.0000,aggregate_row
2026042203*2,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042203*5,2026-08-09..2026-08-16,1,1,6,6.0000,aggregate_row
2026042203*5,2026-08-16..2026-08-23,1,1,7,9.0000,aggregate_row
2026042203*5,2026-08-23..2026-08-30,1,1,10,10.0000,aggregate_row
2026042203*5,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026042203*5,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042321,2026-08-09..2026-08-16,1,1,822,841.0000,aggregate_row
2026042321,2026-08-16..2026-08-23,1,1,1017,1036.0000,aggregate_row
2026042321,2026-08-23..2026-08-30,1,1,100,104.0000,aggregate_row
2026042321,2026-08-30..2026-09-06,1,1,51,51.0000,aggregate_row
2026042321,2026-09-06..2026-09-13,1,1,57,57.0000,aggregate_row
2026042321*2,2026-08-09..2026-08-16,1,1,504,505.0000,aggregate_row
2026042321*2,2026-08-16..2026-08-23,1,1,597,599.0000,aggregate_row
2026042321*2,2026-08-23..2026-08-30,1,1,183,183.0000,aggregate_row
2026042321*2,2026-08-30..2026-09-06,1,1,124,124.0000,aggregate_row
2026042321*2,2026-09-06..2026-09-13,1,1,138,138.0000,aggregate_row
2026042321*3,2026-08-09..2026-08-16,1,1,230,233.0000,aggregate_row
2026042321*3,2026-08-16..2026-08-23,1,1,241,245.0000,aggregate_row
2026042321*3,2026-08-23..2026-08-30,1,1,59,59.0000,aggregate_row
2026042321*3,2026-08-30..2026-09-06,1,1,69,70.0000,aggregate_row
2026042321*3,2026-09-06..2026-09-13,1,1,90,90.0000,aggregate_row
2026042321*5,2026-08-09..2026-08-16,1,1,50,53.0000,aggregate_row
2026042321*5,2026-08-16..2026-08-23,1,1,52,56.0000,aggregate_row
2026042321*5,2026-08-23..2026-08-30,1,1,40,44.0000,aggregate_row
2026042321*5,2026-08-30..2026-09-06,1,1,35,37.0000,aggregate_row
2026042321*5,2026-09-06..2026-09-13,1,1,41,44.0000,aggregate_row
2026042501,2026-08-09..2026-08-16,1,0,,,verified_zero
2026042501,2026-08-16..2026-08-23,1,0,,,verified_zero
2026042501,2026-08-23..2026-08-30,1,0,,,verified_zero
2026042501,2026-08-30..2026-09-06,1,0,,,verified_zero
2026042501,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042501*2,2026-08-09..2026-08-16,1,0,,,verified_zero
2026042501*2,2026-08-16..2026-08-23,1,0,,,verified_zero
2026042501*2,2026-08-23..2026-08-30,1,0,,,verified_zero
2026042501*2,2026-08-30..2026-09-06,1,0,,,verified_zero
2026042501*2,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042501*4,2026-08-09..2026-08-16,1,0,,,verified_zero
2026042501*4,2026-08-16..2026-08-23,1,0,,,verified_zero
2026042501*4,2026-08-23..2026-08-30,1,0,,,verified_zero
2026042501*4,2026-08-30..2026-09-06,1,0,,,verified_zero
2026042501*4,2026-09-06..2026-09-13,1,0,,,verified_zero
2026042504,2026-08-09..2026-08-16,1,1,186,186.0000,aggregate_row
2026042504,2026-08-16..2026-08-23,1,1,166,168.0000,aggregate_row
2026042504,2026-08-23..2026-08-30,1,1,283,283.0000,aggregate_row
2026042504,2026-08-30..2026-09-06,1,1,263,263.0000,aggregate_row
2026042504,2026-09-06..2026-09-13,1,1,194,194.0000,aggregate_row
2026050501,2026-08-09..2026-08-16,1,1,22,24.0000,aggregate_row
2026050501,2026-08-16..2026-08-23,1,1,26,34.0000,aggregate_row
2026050501,2026-08-23..2026-08-30,1,1,34,39.0000,aggregate_row
2026050501,2026-08-30..2026-09-06,1,1,38,40.0000,aggregate_row
2026050501,2026-09-06..2026-09-13,1,1,40,45.0000,aggregate_row
2026050603,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2026050603,2026-08-16..2026-08-23,1,0,,,verified_zero
2026050603,2026-08-23..2026-08-30,1,0,,,verified_zero
2026050603,2026-08-30..2026-09-06,1,0,,,verified_zero
2026050603,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026050603*2,2026-08-09..2026-08-16,1,1,19,19.0000,aggregate_row
2026050603*2,2026-08-16..2026-08-23,1,1,7,7.0000,aggregate_row
2026050603*2,2026-08-23..2026-08-30,1,1,10,10.0000,aggregate_row
2026050603*2,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026050603*2,2026-09-06..2026-09-13,1,1,14,15.0000,aggregate_row
2026050603*2+2026050604*2,2026-08-09..2026-08-16,1,1,17,17.0000,aggregate_row
2026050603*2+2026050604*2,2026-08-16..2026-08-23,1,1,9,9.0000,aggregate_row
2026050603*2+2026050604*2,2026-08-23..2026-08-30,1,1,6,6.0000,aggregate_row
2026050603*2+2026050604*2,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
2026050603*2+2026050604*2,2026-09-06..2026-09-13,1,1,8,8.0000,aggregate_row
2026050603*3+2026050604*3,2026-08-09..2026-08-16,1,1,2,2.0000,aggregate_row
2026050603*3+2026050604*3,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2026050603*3+2026050604*3,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
2026050603*3+2026050604*3,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026050603*3+2026050604*3,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026050603*4,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2026050603*4,2026-08-16..2026-08-23,1,1,4,4.0000,aggregate_row
2026050603*4,2026-08-23..2026-08-30,1,1,4,4.0000,aggregate_row
2026050603*4,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026050603*4,2026-09-06..2026-09-13,1,1,5,7.0000,aggregate_row
2026050604*10+2024042502*10,2026-08-09..2026-08-16,1,0,,,verified_zero
2026050604*10+2024042502*10,2026-08-16..2026-08-23,1,0,,,verified_zero
2026050604*10+2024042502*10,2026-08-23..2026-08-30,1,0,,,verified_zero
2026050604*10+2024042502*10,2026-08-30..2026-09-06,1,1,15,15.0000,aggregate_row
2026050604*10+2024042502*10,2026-09-06..2026-09-13,1,1,18,18.0000,aggregate_row
2026050604*10+2026050603*10,2026-08-09..2026-08-16,1,1,17,20.0000,aggregate_row
2026050604*10+2026050603*10,2026-08-16..2026-08-23,1,1,15,15.0000,aggregate_row
2026050604*10+2026050603*10,2026-08-23..2026-08-30,1,1,14,14.0000,aggregate_row
2026050604*10+2026050603*10,2026-08-30..2026-09-06,1,0,,,verified_zero
2026050604*10+2026050603*10,2026-09-06..2026-09-13,1,0,,,verified_zero
2026050604*15+2026050603*15,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2026050604*15+2026050603*15,2026-08-16..2026-08-23,1,1,3,3.0000,aggregate_row
2026050604*15+2026050603*15,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
2026050604*15+2026050603*15,2026-08-30..2026-09-06,1,0,,,verified_zero
2026050604*15+2026050603*15,2026-09-06..2026-09-13,1,0,,,verified_zero
2026050604*4,2026-08-09..2026-08-16,1,1,7,7.0000,aggregate_row
2026050604*4,2026-08-16..2026-08-23,1,1,3,4.0000,aggregate_row
2026050604*4,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2026050604*4,2026-08-30..2026-09-06,1,1,4,6.0000,aggregate_row
2026050604*4,2026-09-06..2026-09-13,1,1,6,6.0000,aggregate_row
2026050604*5+2024042502*5,2026-08-09..2026-08-16,1,0,,,verified_zero
2026050604*5+2024042502*5,2026-08-16..2026-08-23,1,0,,,verified_zero
2026050604*5+2024042502*5,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
2026050604*5+2024042502*5,2026-08-30..2026-09-06,1,1,9,9.0000,aggregate_row
2026050604*5+2024042502*5,2026-09-06..2026-09-13,1,1,14,14.0000,aggregate_row
2026050604*50,2026-08-09..2026-08-16,1,1,8,9.0000,aggregate_row
2026050604*50,2026-08-16..2026-08-23,1,1,7,8.0000,aggregate_row
2026050604*50,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2026050604*50,2026-08-30..2026-09-06,1,1,7,8.0000,aggregate_row
2026050604*50,2026-09-06..2026-09-13,1,1,6,6.0000,aggregate_row
2026050604*6,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2026050604*6,2026-08-16..2026-08-23,1,1,3,5.0000,aggregate_row
2026050604*6,2026-08-23..2026-08-30,1,1,4,7.0000,aggregate_row
2026050604*6,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2026050604*6,2026-09-06..2026-09-13,1,1,2,3.0000,aggregate_row
2026050901,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2026050901,2026-08-16..2026-08-23,1,1,6,6.0000,aggregate_row
2026050901,2026-08-23..2026-08-30,1,1,13,13.0000,aggregate_row
2026050901,2026-08-30..2026-09-06,1,1,7,7.0000,aggregate_row
2026050901,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2026050901*3,2026-08-09..2026-08-16,1,1,55,55.0000,aggregate_row
2026050901*3,2026-08-16..2026-08-23,1,1,28,28.0000,aggregate_row
2026050901*3,2026-08-23..2026-08-30,1,1,31,31.0000,aggregate_row
2026050901*3,2026-08-30..2026-09-06,1,1,24,24.0000,aggregate_row
2026050901*3,2026-09-06..2026-09-13,1,1,13,13.0000,aggregate_row
2026050901*4,2026-08-09..2026-08-16,1,1,420,420.0000,aggregate_row
2026050901*4,2026-08-16..2026-08-23,1,1,255,256.0000,aggregate_row
